year,node1,node2,node3,sign12,sign13,sign23,balanced,actor_load_mean,actor_load_min,deg_mean,tie_btw_mean,tie_emb_mean,triad_overlap,triad_id,triad_log_cinc_mean,balanced_prior,target_year,balanced_t5,outcome,frozen,era,trade12,trade13,trade23,tie_trade_mean
1917,255,365,710,-1,-1,-1,FALSE,0.2585287369333198,0.11557372372191571,12,12.73838383838384,4,3,255-365-710,-2.0877090037756463,NA,1922,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1917,200,300,350,-1,-1,-1,FALSE,0.26006051827729854,0.22252454709136255,10.666666666666666,4.531240981240981,5.666666666666667,4.666666666666667,200-300-350,-3.80578895387859,NA,1922,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1917,220,300,350,-1,-1,-1,FALSE,0.2845063648298525,0.22252454709136255,9.666666666666666,3.3777777777777778,5.666666666666667,4.666666666666667,220-300-350,-3.9986924278832685,NA,1922,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1917,300,365,710,-1,-1,-1,FALSE,0.294179011389802,0.22252454709136255,8.666666666666666,5.249494949494949,3.6666666666666665,2.6666666666666665,300-365-710,-2.5454596819424067,NA,1922,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1917,200,365,740,1,1,-1,FALSE,0.3301408898440921,0.23930678607870015,8,8.079076479076479,3.3333333333333335,2.3333333333333335,200-365-740,-2.533915296648359,TRUE,1922,NA,dissolved,FALSE,pre-1945,NA,0,NA,0
1917,365,710,740,-1,-1,-1,FALSE,0.3772972579240484,0.2792365967594749,5.333333333333333,5.842135642135641,2,1,365-710-740,-2.6597348138436097,NA,1922,NA,dissolved,FALSE,pre-1945,NA,NA,0.2562863087540327,0.2562863087540327
1917,90,91,94,-1,1,1,FALSE,0.765625,0.765625,4,1,3,2,90-91-94,-8.769626193305196,TRUE,1922,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1917,90,91,92,-1,1,1,FALSE,0.765625,0.765625,4,1,3,2,90-91-92,-8.68999637642366,TRUE,1922,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1917,90,91,93,-1,1,1,FALSE,0.765625,0.765625,4,1,3,2,90-91-93,-8.882876046915147,TRUE,1922,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,255,91,93,-1,-1,-1,FALSE,0.3439491552451798,0.09947033309254132,11.666666666666666,27.61111111111111,3,2,255-91-93,-6.594406841651631,NA,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,220,255,339,-1,-1,-1,FALSE,0.23714143878480784,0.09947033309254132,13.333333333333334,12.311538461538463,6,5,220-255-339,-4.3862674384052305,NA,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,255,325,339,-1,-1,-1,FALSE,0.23714143878480784,0.09947033309254132,13.333333333333334,12.311538461538463,6,5,255-325-339,-4.711784548757872,NA,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,255,339,345,-1,-1,-1,FALSE,0.23563242703663834,0.09947033309254132,12.666666666666666,12.74358974358975,5,4,255-339-345,-5.623710989475022,NA,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,2,255,365,-1,-1,-1,FALSE,0.17626326940111195,0.09947033309254132,14.333333333333334,48.16691086691086,3.6666666666666665,2.6666666666666665,2-255-365,-2.088374913092526,NA,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,200,255,365,-1,-1,-1,FALSE,0.15771553132978947,0.09947033309254132,16.333333333333332,40.62271062271062,7,6,200-255-365,-2.330079702630227,TRUE,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,220,255,365,-1,-1,-1,FALSE,0.17211030224042237,0.09947033309254132,16,38.928266178266185,6.666666666666667,5.666666666666667,220-255-365,-2.489888288948559,TRUE,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,255,325,365,-1,-1,-1,FALSE,0.17211030224042237,0.09947033309254132,16,38.928266178266185,6.666666666666667,5.666666666666667,255-325-365,-2.8154053993012003,TRUE,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,255,350,365,-1,-1,-1,FALSE,0.1800588497169978,0.09947033309254132,15,38.8470695970696,5,4,255-350-365,-3.77387712058009,NA,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,200,365,640,-1,-1,-1,FALSE,0.21830759107305905,0.13010426924294446,11.333333333333334,8.330118030118031,5.666666666666667,4.666666666666667,200-365-640,-3.4154124794296643,TRUE,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,220,365,640,-1,-1,-1,FALSE,0.23270236198369196,0.13010426924294446,11,7.46900691900692,5.666666666666667,4.666666666666667,220-365-640,-3.575221065747997,TRUE,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,2,300,365,-1,-1,-1,FALSE,0.21122445771533707,0.13010426924294446,10.666666666666666,17.759503459503456,3.3333333333333335,2.3333333333333335,2-300-365,-2.6511715173838972,NA,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,200,300,365,-1,-1,-1,FALSE,0.1926767196440146,0.13010426924294446,12.666666666666666,12.97456247456247,6,5,200-300-365,-2.892876306921598,TRUE,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,220,300,365,-1,-1,-1,FALSE,0.2070714905546475,0.13010426924294446,12.333333333333334,12.057895807895806,6,5,220-300-365,-3.0526848932399306,TRUE,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,300,325,365,-1,-1,-1,FALSE,0.2070714905546475,0.13010426924294446,12.333333333333334,12.057895807895806,6,5,300-325-365,-3.3782020035925715,TRUE,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,300,350,365,-1,-1,-1,FALSE,0.2150200380312229,0.13010426924294446,11.333333333333334,12.476699226699225,4.333333333333333,3.333333333333333,300-350-365,-4.336673724871462,NA,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,325,365,640,-1,-1,-1,FALSE,0.23270236198369196,0.13010426924294446,11,7.46900691900692,5.666666666666667,4.666666666666667,325-365-640,-3.900738176100638,TRUE,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,350,365,640,-1,-1,-1,FALSE,0.24065090946026735,0.13010426924294446,10,8.015588115588116,4,3,350-365-640,-4.859209897379528,NA,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,220,300,339,-1,-1,-1,FALSE,0.27210262709903293,0.2043538980352167,9.666666666666666,4.552279202279202,5.333333333333333,4.333333333333333,220-300-339,-4.949064042696602,NA,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,300,325,339,-1,-1,-1,FALSE,0.27210262709903293,0.2043538980352167,9.666666666666666,4.552279202279202,5.333333333333333,4.333333333333333,300-325-339,-5.274581153049243,NA,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,300,339,345,-1,-1,-1,FALSE,0.27059361535086346,0.2043538980352167,9,4.817663817663816,4.333333333333333,3.333333333333333,300-339-345,-6.186507593766393,NA,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,220,339,640,-1,-1,-1,FALSE,0.29773349852807746,0.28124651232235004,8.333333333333334,2.5099715099715105,5.333333333333333,4.333333333333333,220-339-640,-5.471600215204668,NA,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,220,339,355,-1,-1,-1,FALSE,0.30427340995832486,0.28675630438578137,8.333333333333334,2.3126373626373633,5.666666666666667,4.666666666666667,220-339-355,-5.516679912870009,NA,1923,NA,dissolved,FALSE,pre-1945,NA,0,NA,0
1918,325,339,640,-1,-1,-1,FALSE,0.29773349852807746,0.28124651232235004,8.333333333333334,2.5099715099715105,5.333333333333333,4.333333333333333,325-339-640,-5.797117325557309,NA,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,325,339,355,-1,-1,-1,FALSE,0.30427340995832486,0.28675630438578137,8.333333333333334,2.3126373626373633,5.666666666666667,4.666666666666667,325-339-355,-5.84219702322265,NA,1923,NA,dissolved,FALSE,pre-1945,NA,0,NA,0
1918,339,345,355,-1,-1,-1,FALSE,0.30276439821015533,0.28222926914127294,7.666666666666667,1.7256410256410255,5,4,339-345-355,-6.754123463939801,NA,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,339,345,640,-1,-1,-1,FALSE,0.2962244867799079,0.28124651232235004,7.666666666666667,2.636467236467237,4.333333333333333,3.333333333333333,339-345-640,-6.70904376627446,NA,1923,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1918,91,93,94,-1,1,1,FALSE,0.5275458497698883,0.41050491042077575,5,8.47222222222222,3.3333333333333335,2.3333333333333335,91-93-94,-9.012739117358713,TRUE,1923,TRUE,flipped,FALSE,pre-1945,NA,NA,NA,NA
1918,91,92,93,-1,1,1,FALSE,0.5275458497698883,0.41050491042077575,5,8.472222222222221,3.3333333333333335,2.3333333333333335,91-92-93,-8.847027280065026,TRUE,1923,TRUE,flipped,FALSE,pre-1945,NA,NA,NA,NA
1919,255,290,365,-1,-1,-1,FALSE,0.25706543337821236,0.11451860561933108,9,18.166666666666668,2.6666666666666665,1.6666666666666665,255-290-365,-3.1016928326069575,NA,1924,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1919,255,365,367,-1,-1,-1,FALSE,0.335884656379913,0.11451860561933108,8.333333333333334,15.333333333333334,2.3333333333333335,1.3333333333333335,255-365-367,-3.9984125735416343,NA,1924,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1919,255,365,366,-1,-1,-1,FALSE,0.335884656379913,0.11451860561933108,8.333333333333334,15.333333333333334,2.3333333333333335,1.3333333333333335,255-365-366,-4.148259072282362,NA,1924,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1919,290,365,368,-1,-1,-1,FALSE,0.38655655795304233,0.11451860561933108,7.333333333333333,15.916666666666666,1.3333333333333333,0.33333333333333326,290-365-368,-4.437836845386046,NA,1924,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1919,365,710,740,-1,-1,-1,FALSE,0.4710562597434807,0.11451860561933108,7,13.5,1.3333333333333333,0.33333333333333326,365-710-740,-2.796852608087781,NA,1924,NA,dissolved,FALSE,pre-1945,NA,NA,0.2571262802280338,0.2571262802280338
1922,310,345,360,-1,-1,-1,FALSE,0.4718685699588477,0.24729938271604937,4.333333333333333,8.055555555555559,1.6666666666666667,0.6666666666666667,310-345-360,-4.970236833142121,NA,1927,NA,dissolved,FALSE,pre-1945,0.01474265014748942,0.13084196565574305,0.02303746435574316,0.05620736005299188
1922,305,310,345,-1,-1,-1,FALSE,0.5332433127572016,0.4314236111111111,3.6666666666666665,5.255555555555557,1.6666666666666667,0.6666666666666667,305-310-345,-5.034016049227898,NA,1927,NA,dissolved,FALSE,pre-1945,0.22211026262522743,0.16257391349930023,0.01474265014748942,0.1331422754240057
1922,365,630,700,-1,1,1,FALSE,0.5821759259259259,0.3767361111111111,3,9.444444444444445,1,0,365-630-700,-4.577528421947687,NA,1927,TRUE,flipped,FALSE,pre-1945,0.00803955807714492,NA,NA,0.00803955807714492
1925,200,220,325,1,-1,1,FALSE,0.31910058013260173,0.26828017832647466,7.666666666666667,10.499999999999998,4.333333333333333,3.333333333333333,200-220-325,-2.8761833139231148,NA,1930,TRUE,flipped,FALSE,pre-1945,0.10947079026237792,0.04437166079429706,0.06358058836007775,0.07247434647225091
1925,211,220,325,-1,1,1,FALSE,0.4029995963363055,0.26828017832647466,6.333333333333333,7.166666666666667,3.3333333333333335,2.3333333333333335,211-220-325,-3.5262973171369385,NA,1930,TRUE,flipped,FALSE,pre-1945,0.12510464303307917,0,0.06358058836007775,0.0628950771310523
1925,220,315,325,-1,1,1,FALSE,0.33085469535893924,0.26828017832647466,6.666666666666667,17.333333333333332,2.3333333333333335,1.3333333333333335,220-315-325,-3.5175481587246518,NA,1930,NA,dissolved,FALSE,pre-1945,0.01451435573020947,0.06358058836007775,0.01822477428603807,0.032106572792108434
1925,220,255,325,-1,1,1,FALSE,0.4029995963363055,0.26828017832647466,6.333333333333333,7.166666666666667,3.3333333333333335,2.3333333333333335,220-255-325,-2.9289382236575756,NA,1930,TRUE,flipped,FALSE,pre-1945,0.04257851036063818,0.06358058836007775,0.06963138261286905,0.058596827111194995
1925,365,640,700,1,1,-1,FALSE,0.5715252057613168,0.2822299382716049,3.6666666666666665,17.333333333333332,1.3333333333333333,0.33333333333333326,365-640-700,-4.301546264293878,NA,1930,TRUE,flipped,FALSE,pre-1945,0.04390174563239913,NA,NA,0.04390174563239913
1925,365,630,700,-1,1,1,FALSE,0.7737448559670782,0.7161728395061727,2.6666666666666665,6.666666666666667,1.3333333333333333,0.33333333333333326,365-630-700,-4.5003080021730035,NA,1930,TRUE,flipped,FALSE,pre-1945,0.14898162307440033,NA,NA,0.14898162307440033
1926,220,325,710,-1,-1,-1,FALSE,0.2602327257492121,0.21679731019741846,9.333333333333334,15.073809523809523,4.666666666666667,3.666666666666667,220-325-710,-2.6875054301565915,NA,1931,NA,dissolved,FALSE,pre-1945,0.06172767681733929,0.03325028218307463,0,0.03165931966680464
1926,220,325,360,-1,1,1,FALSE,0.26740912408632467,0.21679731019741846,9,20.26825396825397,4,3,220-325-360,-3.6542854796532303,NA,1931,TRUE,flipped,FALSE,pre-1945,0.06172767681733929,0.02414933840918634,0,0.02862567174217521
1926,315,325,345,1,-1,1,FALSE,0.34264415237373397,0.21679731019741846,6.333333333333333,11.153968253968253,2.3333333333333335,1.3333333333333335,315-325-345,-4.229626758476827,TRUE,1931,NA,dissolved,FALSE,pre-1945,0.01767282530105146,0.08852026648757043,0.08213826222308684,0.06277711800390291
1926,325,345,360,1,-1,1,FALSE,0.34505940506903715,0.21679731019741846,6.666666666666667,11.265079365079364,2.6666666666666665,1.6666666666666665,325-345-360,-4.358590923399532,NA,1931,NA,dissolved,FALSE,pre-1945,0.08213826222308684,0,0.02062465237860824,0.034254304867231695
1927,220,325,345,-1,1,1,FALSE,0.33233404690847873,0.2409733987603306,8.666666666666666,7.222222222222221,4.666666666666667,3.666666666666667,220-325-345,-3.699235188074616,NA,1932,NA,dissolved,FALSE,pre-1945,0.05484122264492072,0.0088433702077732,0.0713620415769747,0.04501554480988954
1927,200,211,325,-1,1,1,FALSE,0.3547353273502066,0.2409733987603306,7.333333333333333,5.5,3.3333333333333335,2.3333333333333335,200-211-325,-3.336851886857444,TRUE,1932,TRUE,flipped,FALSE,pre-1945,0.0382015663437716,0.04225432614425672,0.00926933249173066,0.02990840832658633
1927,200,255,325,-1,1,1,FALSE,0.31604857201274106,0.2409733987603306,7.666666666666667,9.61111111111111,3.3333333333333335,2.3333333333333335,200-255-325,-2.7435102817071213,TRUE,1932,TRUE,flipped,FALSE,pre-1945,0.07034725176897304,0.04225432614425672,0.06838511926752334,0.06032889906025103
1927,200,325,710,-1,-1,-1,FALSE,0.2906039837293389,0.2409733987603306,8.666666666666666,10.11111111111111,4,3,200-325-710,-2.5935168631695835,TRUE,1932,NA,dissolved,FALSE,pre-1945,0.04225432614425672,0.02580417433625701,0.01137487608288811,0.026477792187800615
1927,230,325,710,-1,-1,-1,FALSE,0.3829466307248623,0.2409733987603306,6.666666666666667,12.638888888888891,1.6666666666666667,0.6666666666666667,230-325-710,-3.1555380064122476,NA,1932,NA,dissolved,FALSE,pre-1945,0.02013738683576978,0.00178550869571588,0.01137487608288811,0.011099257204791256
1927,90,91,94,-1,1,1,FALSE,0.765625,0.765625,4,1,3,2,90-91-94,-8.469054548331378,TRUE,1932,TRUE,flipped,FALSE,pre-1945,NA,NA,NA,NA
1927,90,91,92,-1,1,1,FALSE,0.765625,0.765625,4,1,3,2,90-91-92,-8.077675104130659,TRUE,1932,TRUE,flipped,FALSE,pre-1945,NA,NA,NA,NA
1927,90,91,93,-1,1,1,FALSE,0.765625,0.765625,4,1,3,2,90-91-93,-8.216687837171378,TRUE,1932,TRUE,flipped,FALSE,pre-1945,NA,NA,NA,NA
1929,91,92,93,1,-1,1,FALSE,0.6655208333333333,0.5299999999999999,4.333333333333333,17,3,2,91-92-93,-8.488987640416742,TRUE,1934,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1929,91,93,94,-1,1,1,FALSE,0.6655208333333333,0.5299999999999999,4.333333333333333,17,3,2,91-93-94,-8.889586933424917,TRUE,1934,NA,dissolved,FALSE,pre-1945,NA,NA,NA,NA
1931,350,355,640,1,1,-1,FALSE,0.4211520928986838,0.23994447314049586,5,11.416666666666666,1.3333333333333333,0.33333333333333326,350-355-640,-5.597037191956011,NA,1936,NA,dissolved,FALSE,pre-1945,0.00879156325728223,0.04487296333916496,0.01007173756555348,0.021245421387333558
1932,100,135,140,-1,-1,-1,FALSE,0.875,0.6111111111111112,2.3333333333333335,3,1,0,100-135-140,-5.774454655645036,NA,1937,TRUE,flipped,FALSE,pre-1945,0,5.426328879689951e-4,0.01198497220382953,0.0041758683639328414
1933,365,630,700,-1,1,1,FALSE,0.45324061898848217,0.15340729783037477,6.333333333333333,9.822222222222223,2,1,365-630-700,-4.291658257760183,TRUE,1938,TRUE,flipped,FALSE,pre-1945,0.1571181381785895,NA,NA,0.1571181381785895
1933,365,630,640,1,-1,1,FALSE,0.3213040537414469,0.15340729783037477,8.666666666666666,18.638888888888886,2.6666666666666665,1.6666666666666665,365-630-640,-4.020111569288058,TRUE,1938,TRUE,flipped,FALSE,pre-1945,0.1571181381785895,0.02248835885598889,0.00168814162087662,0.060431546218485
1933,365,710,740,-1,-1,-1,FALSE,0.619429651545036,0.15340729783037477,5.666666666666667,17,1,0,365-710-740,-2.3196613275533062,NA,1938,FALSE,frozen,TRUE,pre-1945,0.03595271759506303,0.01853850842061567,0.13193569412862888,0.06214230671476919
1934,200,255,325,1,-1,1,FALSE,0.26211092672433983,0.1551070567689886,9,14.121031746031745,3.6666666666666665,2.6666666666666665,200-255-325,-2.762363802935106,TRUE,1939,FALSE,frozen,TRUE,pre-1945,0.05207774282381273,0.04035474381065748,0.08913770620684165,0.06052339761377062
1934,220,255,325,1,-1,1,FALSE,0.26054609362541165,0.1551070567689886,10,11.257142857142858,4.666666666666667,3.666666666666667,220-255-325,-2.874039285556459,TRUE,1939,NA,dissolved,FALSE,pre-1945,0.06695848781943398,0.03885486858153023,0.08913770620684165,0.06498368753593528
1934,220,325,345,1,-1,1,FALSE,0.25055940449817415,0.1551070567689886,10.333333333333334,10.827777777777778,4.666666666666667,3.666666666666667,220-325-345,-3.753206203006534,NA,1939,NA,dissolved,FALSE,pre-1945,0.03885486858153023,0.00769486957419529,0.06947464417379279,0.038674794109839435
1934,211,255,325,-1,1,1,FALSE,0.3366411006224115,0.1551070567689886,7.666666666666667,9.186904761904758,3,2,211-255-325,-3.3403487282828315,TRUE,1939,NA,dissolved,FALSE,pre-1945,0.03108306458353425,0.00991798741109468,0.08913770620684165,0.04337958606715686
1934,325,345,350,-1,1,1,FALSE,0.3148750076566184,0.1551070567689886,8,10.03611111111111,2.6666666666666665,1.6666666666666665,325-345-350,-4.688294566614104,NA,1939,NA,dissolved,FALSE,pre-1945,0.06947464417379279,0.01846845435334079,0.03446605600028939,0.040803051509140986
1934,200,325,640,1,1,-1,FALSE,0.19851872232267698,0.1551070567689886,11,21.28412698412698,4.333333333333333,3.333333333333333,200-325-640,-3.5340577236620097,NA,1939,NA,dissolved,FALSE,pre-1945,0.04035474381065748,0.01206150169710861,0.03017365562514361,0.027529967044303234
1934,325,345,640,1,-1,1,FALSE,0.23683372746302253,0.1551070567689886,10.333333333333334,13.186507936507937,4.333333333333333,3.333333333333333,325-345-640,-4.378985698288718,NA,1939,NA,dissolved,FALSE,pre-1945,0.06947464417379279,0.03017365562514361,8.682655153701337e-4,0.03350552177143551
1934,200,220,640,1,1,-1,FALSE,0.22630497706763286,0.19728878989840137,10,15.453571428571431,4,3,200-220-640,-3.3695250686319573,NA,1939,TRUE,flipped,FALSE,pre-1945,0.0496140660831301,0.01206150169710861,0.01189082059994196,0.024522129460060223
1934,630,640,700,1,1,-1,FALSE,0.38289920220025947,0.19728878989840137,6,10.381746031746031,2,1,630-640-700,-5.362864415050916,TRUE,1939,TRUE,flipped,FALSE,pre-1945,8.802780827819659e-4,NA,NA,8.802780827819659e-4
1935,200,211,325,-1,1,1,FALSE,0.319437371399177,0.1611304012345679,7.333333333333333,15.633333333333333,3,2,200-211-325,-3.339789546270311,TRUE,1940,NA,dissolved,FALSE,pre-1945,0.04950109271630361,0.03367926554433748,0.02112782476132959,0.034769394340656894
1935,200,220,325,1,-1,1,FALSE,0.23858112139917695,0.1611304012345679,9.333333333333334,22.286507936507935,3.6666666666666665,2.6666666666666665,200-220-325,-2.8450588567046315,TRUE,1940,FALSE,frozen,TRUE,pre-1945,0.05661734092136805,0.03367926554433748,0.04096931126671886,0.04375530591080813
1936,130,135,2,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-2,-5.113591939493725,NA,1941,FALSE,frozen,TRUE,pre-1945,NA,NA,NA,NA
1936,145,150,2,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-2,-5.647373632437539,NA,1941,TRUE,flipped,FALSE,pre-1945,NA,NA,NA,NA
1936,130,135,40,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-40,-6.687458631162886,NA,1941,FALSE,frozen,TRUE,pre-1945,NA,NA,NA,NA
1936,145,150,40,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-40,-7.2212403241067005,NA,1941,TRUE,flipped,FALSE,pre-1945,NA,NA,NA,NA
1936,130,135,41,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-41,-7.188027336526809,NA,1941,FALSE,frozen,TRUE,pre-1945,NA,NA,NA,NA
1936,145,150,41,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-41,-7.721809029470623,NA,1941,TRUE,flipped,FALSE,pre-1945,NA,NA,NA,NA
1936,130,135,42,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-42,-7.342289078391116,NA,1941,FALSE,frozen,TRUE,pre-1945,NA,NA,NA,NA
1936,145,150,42,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-42,-7.87607077133493,NA,1941,TRUE,flipped,FALSE,pre-1945,NA,NA,NA,NA
1936,130,135,70,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-70,-6.328893971270729,NA,1941,FALSE,frozen,TRUE,pre-1945,NA,NA,NA,NA
1936,145,150,70,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-70,-6.862675664214543,NA,1941,TRUE,flipped,FALSE,pre-1945,NA,NA,NA,NA
1936,145,150,90,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-90,-7.646993483243688,NA,1941,TRUE,flipped,FALSE,pre-1945,NA,NA,NA,NA
1936,130,135,90,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-90,-7.113211790299874,NA,1941,FALSE,frozen,TRUE,pre-1945,NA,NA,NA,NA
1936,145,150,91,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-91,-8.006996532071971,NA,1941,TRUE,flipped,FALSE,pre-1945,NA,NA,NA,NA
1936,130,135,91,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-91,-7.473214839128157,NA,1941,FALSE,frozen,TRUE,pre-1945,NA,NA,NA,NA
1936,145,150,92,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-92,-7.9047486669711615,NA,1941,TRUE,flipped,FALSE,pre-1945,NA,NA,NA,NA
1936,130,135,92,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-92,-7.370966974027348,NA,1941,FALSE,frozen,TRUE,pre-1945,NA,NA,NA,NA
1936,145,150,93,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-93,-8.118300749613898,NA,1941,TRUE,flipped,FALSE,pre-1945,NA,NA,NA,NA
1936,130,135,93,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-93,-7.584519056670083,NA,1941,FALSE,frozen,TRUE,pre-1945,NA,NA,NA,NA
1936,145,150,94,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-94,-8.307347761134247,NA,1941,TRUE,flipped,FALSE,pre-1945,NA,NA,NA,NA
1936,130,135,94,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-94,-7.773566068190433,NA,1941,FALSE,frozen,TRUE,pre-1945,NA,NA,NA,NA
1936,145,150,95,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-95,-8.3413428106245,NA,1941,TRUE,flipped,FALSE,pre-1945,NA,NA,NA,NA
1936,130,135,95,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-95,-7.807561117680686,NA,1941,FALSE,frozen,TRUE,pre-1945,NA,NA,NA,NA
1936,100,145,150,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,100-145-150,-7.182002351893814,NA,1941,TRUE,flipped,FALSE,pre-1945,NA,NA,NA,NA
