year,triad_id,balanced,actor_load_mean,tie_btw_mean,tie_emb_mean,triad_log_cinc_mean,prev_year,prev_balanced,is_onset,spell_id_local,spell_id,t1,event,is_terminal_row,row_event,z_actor_load,z_tie_btw,z_tie_emb,z_cinc,era,event_dissolve,event_flip
1994,100-130-93,FALSE,0.1146704384053689,1,32,-6.571337201193445,1993,TRUE,TRUE,2,100-130-93_S2,1994,flipped,TRUE,flipped,-0.8099562781583123,-0.5537596743545242,1.4148164200442492,-0.15933598922715747,post-1989,0,1
2001,100-130-93,FALSE,0.11475658935750947,1,32,-6.47680228922292,2000,TRUE,TRUE,3,100-130-93_S3,2001,flipped,TRUE,flipped,-0.8087524056842694,-0.5537596743545242,1.4148164200442492,-0.0961405472535451,post-1989,0,1
2005,100-130-93,FALSE,0.11483313371520337,1,32,-6.526072915883152,2004,TRUE,TRUE,4,100-130-93_S4,2009,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,-0.1290773635387395,post-1989,0,0
2006,100-130-93,FALSE,0.11490357687453194,1,32,-6.512566548124328,2005,FALSE,FALSE,4,100-130-93_S4,2009,flipped,FALSE,continues,-0.8066984037101239,-0.5537596743545242,1.4148164200442492,-0.12004852051994931,post-1989,0,0
2007,100-130-93,FALSE,0.1148677345878587,1,32,-6.480723061195628,2006,FALSE,FALSE,4,100-130-93_S4,2009,flipped,FALSE,continues,-0.8071992634366915,-0.5537596743545242,1.4148164200442492,-0.09876153575957276,post-1989,0,0
2008,100-130-93,FALSE,0.11483313371520337,1,32,-6.454437054410618,2007,FALSE,FALSE,4,100-130-93_S4,2009,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,-0.08118965906476985,post-1989,0,0
2009,100-130-93,FALSE,0.11483313371520337,1,32,-6.44550723911288,2008,FALSE,FALSE,4,100-130-93_S4,2009,flipped,TRUE,flipped,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,-0.0752201858540768,post-1989,0,1
2005,100-130-94,FALSE,0.11483313371520337,1,32,-6.660180633103838,2004,TRUE,TRUE,1,100-130-94_S1,2009,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,-0.21872674581643084,post-1989,0,0
2006,100-130-94,FALSE,0.11490357687453194,1,32,-6.63930356353768,2005,FALSE,FALSE,1,100-130-94_S1,2009,flipped,FALSE,continues,-0.8066984037101239,-0.5537596743545242,1.4148164200442492,-0.20477067804372695,post-1989,0,0
2007,100-130-94,FALSE,0.1148677345878587,1,32,-6.602571744902306,2006,FALSE,FALSE,1,100-130-94_S1,2009,flipped,FALSE,continues,-0.8071992634366915,-0.5537596743545242,1.4148164200442492,-0.18021590283136163,post-1989,0,0
2008,100-130-94,FALSE,0.11483313371520337,1,32,-6.579508544597223,2007,FALSE,FALSE,1,100-130-94_S1,2009,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,-0.1647984331767634,post-1989,0,0
2009,100-130-94,FALSE,0.11483313371520337,1,32,-6.551939917014313,2008,FALSE,FALSE,1,100-130-94_S1,2009,flipped,TRUE,flipped,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,-0.14636914003635093,post-1989,0,1
2005,100-130-95,FALSE,0.11483313371520337,1,32,-6.6591980811195395,2004,TRUE,TRUE,1,100-130-95_S1,2009,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,-0.218069921732973,post-1989,0,0
2006,100-130-95,FALSE,0.11490357687453194,1,32,-6.644017274764839,2005,FALSE,FALSE,1,100-130-95_S1,2009,flipped,FALSE,continues,-0.8066984037101239,-0.5537596743545242,1.4148164200442492,-0.20792173682325177,post-1989,0,0
2007,100-130-95,FALSE,0.1148677345878587,1,32,-6.610570243722348,2006,FALSE,FALSE,1,100-130-95_S1,2009,flipped,FALSE,continues,-0.8071992634366915,-0.5537596743545242,1.4148164200442492,-0.18556280227329017,post-1989,0,0
2008,100-130-95,FALSE,0.11483313371520337,1,32,-6.58211856840649,2007,FALSE,FALSE,1,100-130-95_S1,2009,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,-0.16654320243449247,post-1989,0,0
2009,100-130-95,FALSE,0.11483313371520337,1,32,-6.549338313844918,2008,FALSE,FALSE,1,100-130-95_S1,2009,flipped,TRUE,flipped,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,-0.14462999987423636,post-1989,0,1
1932,100-135-140,FALSE,0.875,3,1,-5.774454655645036,NA,NA,TRUE,1,100-135-140_S1,1933,dissolved,FALSE,continues,9.814880797481752,-0.5053438814227612,-2.1086179395067495,0.3733703265378629,pre-1945,0,0
1933,100-135-140,FALSE,1.125,1,1,-5.802163493304278,1932,FALSE,FALSE,1,100-135-140_S1,1933,dissolved,TRUE,dissolved,13.308378095336614,-0.5537596743545242,-2.1086179395067495,0.3548473046621262,pre-1945,1,0
2003,100-135-140,FALSE,0.11476740687100999,1,32,-4.873242540019737,2002,TRUE,TRUE,2,100-135-140_S2,2003,flipped,TRUE,flipped,-0.8086012418675352,-0.5537596743545242,1.4148164200442492,0.9758196944144847,post-1989,0,1
1976,100-135-155,FALSE,0.1616999944911596,1,22,-5.806461786693538,1975,TRUE,TRUE,1,100-135-155_S1,1977,flipped,FALSE,continues,-0.15276576973821826,-0.5537596743545242,0.27822469115683024,0.35197394766834933,1945-1989,0,0
1977,100-135-155,FALSE,0.15553337031558165,1,23,-5.771086077112229,1976,FALSE,FALSE,1,100-135-155_S1,1977,flipped,TRUE,flipped,-0.23893810931529041,-0.5537596743545242,0.39188386404557213,0.37562218042724826,1945-1989,0,1
1955,100-135-2,FALSE,0.15023307677612632,36.333333333333336,19,-4.555056555074657,1954,TRUE,TRUE,1,100-135-2_S1,1955,flipped,TRUE,flipped,-0.3130043539469895,0.301586000773289,-0.06275282750939545,1.188523165854569,1945-1989,0,1
1962,100-135-2,FALSE,0.1441738071668858,54.333333333333336,19,-4.469259727303919,1961,TRUE,TRUE,2,100-135-2_S2,1962,flipped,TRUE,flipped,-0.39767652197441294,0.7373281371591561,-0.06275282750939545,1.2458773045308302,1945-1989,0,1
1969,100-135-2,FALSE,0.1350320122597414,50.333333333333336,21,-4.408124354856067,1968,TRUE,TRUE,3,100-135-2_S3,1969,flipped,TRUE,flipped,-0.5254238651970221,0.6404965512956301,0.16456551826808832,1.2867455594594224,1945-1989,0,1
1979,100-135-2,FALSE,0.11687351453339691,64.33333333333333,25,-4.463095770908902,1978,TRUE,TRUE,4,100-135-2_S4,1979,flipped,TRUE,flipped,-0.7791705161573748,0.9794071018179709,0.6192022098230558,1.2499978346140512,1945-1989,0,1
1992,100-135-2,FALSE,0.09743334796836256,38.711111111111116,32,-4.313407887039885,1991,TRUE,TRUE,5,100-135-2_S5,1992,flipped,TRUE,flipped,-1.0508271936165585,0.3591469990366073,1.4148164200442492,1.350062369313641,post-1989,0,1
1980,100-135-93,FALSE,0.14520948583733043,1,25,-6.362041362022965,1979,TRUE,TRUE,1,100-135-93_S1,1980,flipped,TRUE,flipped,-0.383203959427836,-0.5537596743545242,0.6192022098230558,-0.019424259434248477,1945-1989,0,1
1994,100-135-93,FALSE,0.1146704384053689,1,32,-6.301213914701787,1993,TRUE,TRUE,2,100-135-93_S2,1994,flipped,TRUE,flipped,-0.8099562781583123,-0.5537596743545242,1.4148164200442492,0.021238151282196544,post-1989,0,1
2001,100-135-93,FALSE,0.11475658935750947,1,32,-6.2541910330654735,2000,TRUE,TRUE,3,100-135-93_S3,2001,flipped,TRUE,flipped,-0.8087524056842694,-0.5537596743545242,1.4148164200442492,0.05267237728333995,post-1989,0,1
1980,100-140-93,FALSE,0.14520948583733043,1,25,-5.725863843649254,1979,TRUE,TRUE,1,100-140-93_S1,1980,flipped,TRUE,flipped,-0.383203959427836,-0.5537596743545242,0.6192022098230558,0.4058526949658098,1945-1989,0,1
1994,100-140-93,FALSE,0.1146704384053689,1,32,-5.6237948680502985,1993,TRUE,TRUE,2,100-140-93_S2,1994,flipped,TRUE,flipped,-0.8099562781583123,-0.5537596743545242,1.4148164200442492,0.47408456708921076,post-1989,0,1
2001,100-140-93,FALSE,0.11475658935750947,1,32,-5.568011049859728,2000,TRUE,TRUE,3,100-140-93_S3,2001,flipped,TRUE,flipped,-0.8087524056842694,-0.5537596743545242,1.4148164200442492,0.511375372909476,post-1989,0,1
1936,100-145-150,FALSE,0.19012500000000024,1,19,-7.182002351893814,NA,NA,TRUE,1,100-145-150_S1,1936,flipped,TRUE,flipped,0.24444495000835917,-0.5537596743545242,-0.06275282750939545,-0.567558235294565,pre-1945,0,1
1938,100-145-150,FALSE,0.19012500000000024,1,19,-7.0516043003042155,1937,TRUE,TRUE,2,100-145-150_S2,1938,flipped,TRUE,flipped,0.24444495000835917,-0.5537596743545242,-0.06275282750939545,-0.480388719494181,pre-1945,0,1
1978,100-145-155,FALSE,0.15616696566358004,1,23,-6.290731075641749,1977,TRUE,TRUE,1,100-145-155_S1,1978,flipped,TRUE,flipped,-0.23008425477062722,-0.5537596743545242,0.39188386404557213,0.028245802040298452,1945-1989,0,1
1980,100-145-93,FALSE,0.14520948583733043,1,25,-6.8770041203666485,1979,TRUE,TRUE,1,100-145-93_S1,1980,flipped,TRUE,flipped,-0.383203959427836,-0.5537596743545242,0.6192022098230558,-0.36367061705106424,1945-1989,0,1
1994,100-145-93,FALSE,0.1146704384053689,1,32,-6.752166843278951,1993,TRUE,TRUE,2,100-145-93_S2,1994,flipped,TRUE,flipped,-0.8099562781583123,-0.5537596743545242,1.4148164200442492,-0.2802184115547591,post-1989,0,1
2001,100-145-93,FALSE,0.11475658935750947,1,32,-6.634453263459874,2000,TRUE,TRUE,3,100-145-93_S3,2001,flipped,TRUE,flipped,-0.8087524056842694,-0.5537596743545242,1.4148164200442492,-0.20152831127432505,post-1989,0,1
1959,100-150-160,FALSE,0.18484317847442291,1,19,-6.259140891937863,1958,TRUE,TRUE,1,100-150-160_S1,1959,flipped,TRUE,flipped,0.17063683309893507,-0.5537596743545242,-0.06275282750939545,0.04936345666737572,1945-1989,0,1
1962,100-150-160,FALSE,0.18427877066115714,1,19,-6.173857176634107,1961,TRUE,TRUE,2,100-150-160_S2,1962,flipped,TRUE,flipped,0.1627498044168064,-0.5537596743545242,-0.06275282750939545,0.1063745858833519,1945-1989,0,1
1980,100-150-93,FALSE,0.14520948583733043,1,25,-7.132698214046232,1979,TRUE,TRUE,1,100-150-93_S1,1980,flipped,TRUE,flipped,-0.383203959427836,-0.5537596743545242,0.6192022098230558,-0.534599017187107,1945-1989,0,1
1994,100-150-93,FALSE,0.1146704384053689,1,32,-6.995353505900554,1993,TRUE,TRUE,2,100-150-93_S2,1994,flipped,TRUE,flipped,-0.8099562781583123,-0.5537596743545242,1.4148164200442492,-0.4427857457397386,post-1989,0,1
2001,100-150-93,FALSE,0.11475658935750947,1,32,-6.873707827249794,2000,TRUE,TRUE,3,100-150-93_S3,2001,flipped,TRUE,flipped,-0.8087524056842694,-0.5537596743545242,1.4148164200442492,-0.3614670850854432,post-1989,0,1
1952,100-155-160,FALSE,0.1761039454913622,4.917460317460317,19,-5.697451948597876,1951,TRUE,TRUE,1,100-155-160_S1,1952,flipped,TRUE,flipped,0.04851488585234845,-0.4589262005802455,-0.06275282750939545,0.4248457021803248,1945-1989,0,1
1955,100-155-160,FALSE,0.18510805785123985,1,19,-5.665150402490401,1954,TRUE,TRUE,2,100-155-160_S2,1955,flipped,TRUE,flipped,0.17433825464760483,-0.5537596743545242,-0.06275282750939545,0.44643889394559944,1945-1989,0,1
1958,100-155-160,FALSE,0.1846102500000001,1,19,-5.623473664749238,1957,TRUE,TRUE,3,100-155-160_S3,1960,flipped,FALSE,continues,0.16738189311497664,-0.5537596743545242,-0.06275282750939545,0.47429928759987516,1945-1989,0,0
1959,100-155-160,FALSE,0.18484317847442291,1,19,-5.599752218552174,1958,FALSE,FALSE,3,100-155-160_S3,1960,flipped,FALSE,continues,0.17063683309893507,-0.5537596743545242,-0.06275282750939545,0.4901567866489469,1945-1989,0,0
1960,100-155-160,FALSE,0.18476228298611128,1,19,-5.599753479508281,1959,FALSE,FALSE,3,100-155-160_S3,1960,flipped,TRUE,flipped,0.16950640041963363,-0.5537596743545242,-0.06275282750939545,0.49015594371508464,1945-1989,0,1
1963,100-155-160,FALSE,0.19170347362640716,1,18,-5.499225707247798,1962,TRUE,TRUE,4,100-155-160_S4,1965,flipped,FALSE,continues,0.2665025234027102,-0.5537596743545242,-0.17641200039813734,0.5573575401010273,1945-1989,0,0
1964,100-155-160,FALSE,0.19309180448532312,1,18,-5.497496744236865,1963,FALSE,FALSE,4,100-155-160_S4,1965,flipped,FALSE,continues,0.28590304381931586,-0.5537596743545242,-0.17641200039813734,0.5585133309020598,1945-1989,0,0
1965,100-155-160,FALSE,0.1934670568250705,1,18,-5.4909833658933405,1964,FALSE,FALSE,4,100-155-160_S4,1965,flipped,TRUE,flipped,0.29114681595900077,-0.5537596743545242,-0.17641200039813734,0.5628674453194796,1945-1989,0,1
1967,100-155-160,FALSE,0.1759348576715483,1,20,-5.512555858624169,1966,TRUE,TRUE,5,100-155-160_S5,1968,flipped,FALSE,continues,0.046152054485868003,-0.5537596743545242,0.05090634537934644,0.5484464955964578,1945-1989,0,0
1968,100-155-160,FALSE,0.17124029891949863,3.611111111111111,20,-5.566372280501295,1967,FALSE,FALSE,5,100-155-160_S5,1968,flipped,TRUE,flipped,-0.019449658773757532,-0.49055016691583364,0.05090634537934644,0.5124708703478326,1945-1989,0,1
1977,100-155-160,FALSE,0.15220744043392484,8.793650793650796,23,-5.552318406744504,1976,TRUE,TRUE,6,100-155-160_S6,1984,flipped,FALSE,continues,-0.28541461753298164,-0.3650917828505905,0.39188386404557213,0.5218657144851886,1945-1989,0,0
1978,100-155-160,FALSE,0.15616696566358004,1,23,-5.549610694873782,1977,FALSE,FALSE,6,100-155-160_S6,1984,flipped,FALSE,continues,-0.23008425477062722,-0.5537596743545242,0.39188386404557213,0.5236757870270751,1945-1989,0,0
1979,100-155-160,FALSE,0.1451071813708572,1,25,-5.519378759821773,1978,FALSE,FALSE,6,100-155-160_S6,1984,flipped,FALSE,continues,-0.3846335609365667,-0.5537596743545242,0.6192022098230558,0.5438854689055003,1945-1989,0,0
1980,100-155-160,FALSE,0.14520948583733043,1,25,-5.49225538635499,1979,FALSE,FALSE,6,100-155-160_S6,1984,flipped,FALSE,continues,-0.383203959427836,-0.5537596743545242,0.6192022098230558,0.5620171150700742,1945-1989,0,0
1981,100-155-160,FALSE,0.13444988028761767,1,27,-5.47808630269764,1980,FALSE,FALSE,6,100-155-160_S6,1984,flipped,FALSE,continues,-0.5335585710834587,-0.5537596743545242,0.8465205556005396,0.5714889756284944,1945-1989,0,0
1982,100-155-160,FALSE,0.12769838918521179,1.222222222222222,28,-5.490692765677281,1981,FALSE,FALSE,6,100-155-160_S6,1984,flipped,FALSE,continues,-0.6279038347744432,-0.5483801418065506,0.9601797284892816,0.5630617080390266,1945-1989,0,0
1983,100-155-160,FALSE,0.12681447036742344,1.3333333333333333,28,-5.461522832444945,1982,FALSE,FALSE,6,100-155-160_S6,1984,flipped,FALSE,continues,-0.6402557067803099,-0.5456903755325637,0.9601797284892816,0.5825614545827473,1945-1989,0,0
1984,100-155-160,FALSE,0.12697217970521538,1,29,-5.485078286551025,1983,FALSE,FALSE,6,100-155-160_S6,1984,flipped,TRUE,flipped,-0.6380518781986194,-0.5537596743545242,1.0738389013780234,0.5668149192330664,1945-1989,0,1
1980,100-155-93,FALSE,0.14520948583733043,1,25,-6.410352321379663,1979,TRUE,TRUE,1,100-155-93_S1,1980,flipped,TRUE,flipped,-0.383203959427836,-0.5537596743545242,0.6192022098230558,-0.051719549767492205,1945-1989,0,1
1994,100-155-93,FALSE,0.1146704384053689,1,32,-6.339152829886435,1993,TRUE,TRUE,2,100-155-93_S2,1994,flipped,TRUE,flipped,-0.8099562781583123,-0.5537596743545242,1.4148164200442492,-0.004123553331657989,post-1989,0,1
2001,100-155-93,FALSE,0.11475658935750947,1,32,-6.24478813150103,2000,TRUE,TRUE,3,100-155-93_S3,2001,flipped,TRUE,flipped,-0.8087524056842694,-0.5537596743545242,1.4148164200442492,0.05895810292493817,post-1989,0,1
1969,100-160-165,FALSE,0.168961972286668,1,21,-5.982021340138939,1968,TRUE,TRUE,1,100-160-165_S1,1969,flipped,TRUE,flipped,-0.051286970515455665,-0.5537596743545242,0.16456551826808832,0.23461451567214411,1945-1989,0,1
1973,100-160-165,FALSE,0.1651582051131343,1.3333333333333333,21,-6.039006305061356,1972,TRUE,TRUE,2,100-160-165_S2,1973,flipped,TRUE,flipped,-0.10444077188509171,-0.5456903755325637,0.16456551826808832,0.19652075783117026,1945-1989,0,1
1993,100-160-41,FALSE,0.11004608065342991,2.317460317460317,32,-6.010858242509564,1992,TRUE,TRUE,1,100-160-41_S1,1994,flipped,FALSE,continues,-0.8745770034011645,-0.5218667313915375,1.4148164200442492,0.21533739621991707,post-1989,0,0
1994,100-160-41,FALSE,0.10996476553503509,2.484126984126984,32,-6.040912238533546,1993,FALSE,FALSE,1,100-160-41_S1,1994,flipped,TRUE,flipped,-0.8757132999867127,-0.5178320819805572,1.4148164200442492,0.19524666442338348,post-1989,0,1
1980,100-160-93,FALSE,0.14520948583733043,1,25,-6.143426982738748,1979,TRUE,TRUE,1,100-160-93_S1,1980,flipped,TRUE,flipped,-0.383203959427836,-0.5537596743545242,0.6192022098230558,0.12671680139373956,1945-1989,0,1
1994,100-160-93,FALSE,0.1146704384053689,1,32,-6.112916573494748,1993,TRUE,TRUE,2,100-160-93_S2,1994,flipped,TRUE,flipped,-0.8099562781583123,-0.5537596743545242,1.4148164200442492,0.1471126398917067,post-1989,0,1
2001,100-160-93,FALSE,0.11475658935750947,1,32,-6.044757637234914,2000,TRUE,TRUE,3,100-160-93_S3,2001,flipped,TRUE,flipped,-0.8087524056842694,-0.5537596743545242,1.4148164200442492,0.1926760620349931,post-1989,0,1
1980,100-165-93,FALSE,0.14520948583733043,1,25,-6.924346061644537,1979,TRUE,TRUE,1,100-165-93_S1,1980,flipped,TRUE,flipped,-0.383203959427836,-0.5537596743545242,0.6192022098230558,-0.3953181305525079,1945-1989,0,1
1994,100-165-93,FALSE,0.1146704384053689,1,32,-6.914134101062936,1993,TRUE,TRUE,2,100-165-93_S2,1994,flipped,TRUE,flipped,-0.8099562781583123,-0.5537596743545242,1.4148164200442492,-0.38849155877157004,post-1989,0,1
2001,100-165-93,FALSE,0.11475658935750947,1,32,-6.84828605366127,2000,TRUE,TRUE,3,100-165-93_S3,2001,flipped,TRUE,flipped,-0.8087524056842694,-0.5537596743545242,1.4148164200442492,-0.3444729377996155,post-1989,0,1
1989,100-2-20,FALSE,0.09004036008317089,47.31944444444445,34.666666666666664,-3.9303629029740486,NA,NA,TRUE,1,100-2-20_S1,1989,flipped,TRUE,flipped,-1.1541367264165219,0.5675366411137373,1.7179075477475605,1.6061232949467361,1945-1989,0,1
1991,100-2-20,FALSE,0.08433885469081975,32.83518518518517,37,-3.9348798076885783,1990,TRUE,TRUE,2,100-2-20_S2,1991,flipped,TRUE,flipped,-1.2338095011440564,0.21690319258060303,1.9831122844879585,1.6031037989337034,post-1989,0,1
1997,100-2-20,FALSE,0.08397044595608932,43.38888888888891,37,-3.908990743250911,1996,TRUE,TRUE,3,100-2-20_S3,1997,flipped,TRUE,flipped,-1.238957640821204,0.4723861591714533,1.9831122844879585,1.620410324484093,post-1989,0,1
1856,100-2-200,FALSE,0.6545027777777778,14.333333333333334,1,-3.4436121494037137,NA,NA,TRUE,1,100-2-200_S1,1856,dissolved,TRUE,dissolved,6.733654997410406,-0.23098772147610414,-2.1086179395067495,1.9315102695752935,pre-1945,1,0
1960,100-2-40,FALSE,0.14663122136437304,47,19,-4.518282867749854,1959,TRUE,TRUE,1,100-2-40_S1,1962,dissolved,FALSE,continues,-0.36333664253988557,0.559803563076025,-0.06275282750939545,1.2131059297779638,1945-1989,0,0
1961,100-2-40,FALSE,0.1450821077809654,50.333333333333336,19,-4.24985447786006,1960,FALSE,FALSE,1,100-2-40_S1,1962,dissolved,FALSE,continues,-0.38498393901070505,0.6404965512956301,-0.06275282750939545,1.3925470524675336,1945-1989,0,0
1962,100-2-40,FALSE,0.1441738071668858,54.333333333333336,19,-4.256067836264864,1961,FALSE,FALSE,1,100-2-40_S1,1962,dissolved,TRUE,dissolved,-0.39767652197441294,0.7373281371591561,-0.06275282750939545,1.3883934977400008,1945-1989,1,0
1963,100-2-41,FALSE,0.14127804154982412,30.388888888888886,18.666666666666668,-4.974746390804365,1962,TRUE,TRUE,1,100-2-41_S1,1963,flipped,TRUE,flipped,-0.43814191940811686,0.15768350511499327,-0.10063921847230928,0.9079656013746753,1945-1989,0,1
1993,100-2-41,FALSE,0.09199781468181356,33.63941798941801,33,-4.905904376672251,1992,TRUE,TRUE,2,100-2-41_S2,1994,flipped,FALSE,continues,-1.126783277012395,0.23637197703993715,1.528475592932991,0.953985652790062,post-1989,0,0
1994,100-2-41,FALSE,0.091930337471546,36.859126984126995,33,-4.965623445417559,1993,FALSE,FALSE,2,100-2-41_S2,1994,flipped,TRUE,flipped,-1.1277262028193409,0.31431435903411975,1.528475592932991,0.9140641797073037,post-1989,0,1
1961,100-2-42,FALSE,0.1450821077809654,50.333333333333336,19,-4.907233461599906,1960,TRUE,TRUE,1,100-2-42_S1,1961,flipped,TRUE,flipped,-0.38498393901070505,0.6404965512956301,-0.06275282750939545,0.9530971756373063,1945-1989,0,1
1983,100-2-55,FALSE,0.10475397482444092,61.07502645502644,28,-6.336767224967848,1982,TRUE,TRUE,1,100-2-55_S1,1983,flipped,TRUE,flipped,-0.9485288330553046,0.9005303462538483,0.9601797284892816,-0.0025288053802185154,1945-1989,0,1
1958,100-2-90,FALSE,0.14609159705061261,38.333333333333336,19,-4.974877108773926,1957,TRUE,TRUE,1,100-2-90_S1,1958,flipped,TRUE,flipped,-0.37087734686780083,0.350001793705052,-0.06275282750939545,0.9078782179975918,1945-1989,0,1
1954,100-2-93,FALSE,0.14866635768995687,35.666666666666664,19,-5.215331551829324,1953,TRUE,TRUE,1,100-2-93_S1,1954,flipped,TRUE,flipped,-0.334897669523112,0.2854474031293679,-0.06275282750939545,0.7471373394516584,1945-1989,0,1
1980,100-2-93,FALSE,0.11775021991613162,64.33333333333333,25,-5.138580072644705,1979,TRUE,TRUE,2,100-2-93_S2,1980,flipped,TRUE,flipped,-0.7669194446149806,0.9794071018179709,0.6192022098230558,0.7984447723153271,1945-1989,0,1
1982,100-2-93,FALSE,0.10730301231208883,63.888888888888886,28,-5.037687346207612,1981,TRUE,TRUE,3,100-2-93_S3,1988,flipped,FALSE,continues,-0.9129086107543897,0.9686480367220236,0.9601797284892816,0.8658903361415544,1945-1989,0,0
